DATE,TEAM,POINTS,HOME_AWAY,WIN_PROB,PRED_SPREAD,WON,ACTUAL_SPREAD
2022-12-22,Alabama A&M Bulldogs,62.0,away,0.0,0.0,False,-8.0
2022-12-23,St. Francis Brooklyn Terriers,89.0,home,0.0,0.0,True,23.0
2022-12-23,Medgar Evers Cougars,66.0,away,0.0,0.0,False,-23.0
2022-12-23,Loyola Maryland Greyhounds,99.0,home,0.0,0.0,True,46.0
2022-12-23,Goucher Gophers,53.0,away,0.0,0.0,False,-46.0
2022-12-23,NC State Wolfpack,76.0,home,0.0,0.0,True,12.0
2022-12-23,Louisville Cardinals,64.0,away,0.0,0.0,False,-12.0
2022-12-22,Penn State Nittany Lions,77.0,home,0.0,0.0,True,9.0
2022-12-22,Quinnipiac Bobcats,68.0,away,0.0,0.0,False,-9.0
2022-12-22,Santa Clara Broncos,73.0,home,0.0,0.0,True,15.0
2022-12-22,Boise State Broncos,58.0,away,0.0,0.0,False,-15.0
2022-12-23,Saint Joseph's Hawks,83.0,home,0.0,0.0,True,17.0
2022-12-23,Central Connecticut Blue Devils,66.0,away,0.0,0.0,False,-17.0
2022-12-22,UC Riverside Highlanders,76.0,home,0.0,0.0,True,11.0
2022-12-22,Portland Pilots,65.0,away,0.0,0.0,False,-11.0
2022-12-22,Utah State Aggies,84.0,home,0.0,0.0,True,28.0
2022-12-22,Seattle U Redhawks,56.0,away,0.0,0.0,False,-28.0
2022-12-23,South Carolina Gamecocks,65.0,home,0.0,0.0,True,7.0
2022-12-23,Western Kentucky Hilltoppers,58.0,away,0.0,0.0,False,-7.0
2022-12-23,Miami (OH) RedHawks,80.0,home,0.0,0.0,False,-8.0
2022-12-23,Wright State Raiders,88.0,away,0.0,0.0,True,8.0
2022-12-23,South Florida Bulls,92.0,home,0.0,0.0,True,19.0
2022-12-23,NJIT Highlanders,73.0,away,0.0,0.0,False,-19.0
2022-12-23,Monmouth Hawks,44.0,home,0.0,0.0,False,-32.0
2022-12-23,Yale Bulldogs,76.0,away,0.0,0.0,True,32.0
2022-12-23,Rider Broncs,77.0,home,0.0,0.0,True,6.0
2022-12-23,Marist Red Foxes,71.0,away,0.0,0.0,False,-6.0
2022-12-23,Fairleigh Dickinson Knights,73.0,home,0.0,0.0,False,-9.0
2022-12-23,Queens University Royals,82.0,away,0.0,0.0,True,9.0
2022-12-23,North Carolina A&T Aggies,76.0,home,0.0,0.0,False,-9.0
2022-12-23,New Mexico State Aggies,85.0,away,0.0,0.0,True,9.0
2022-12-23,Wichita State Shockers,65.0,home,0.0,0.0,True,9.0
2022-12-23,Texas Southern Tigers,56.0,away,0.0,0.0,False,-9.0
2022-12-23,UTSA Roadrunners,54.0,home,0.0,0.0,False,-24.0
2022-12-23,North Texas Mean Green,78.0,away,0.0,0.0,True,24.0
2022-12-23,Creighton Bluejays,78.0,home,0.0,0.0,True,22.0
2022-12-23,Butler Bulldogs,56.0,away,0.0,0.0,False,-22.0
2022-12-23,UAB Blazers,76.0,home,0.0,0.0,True,8.0
2022-12-23,Charlotte 49ers,68.0,away,0.0,0.0,False,-8.0
2022-12-23,UTEP Miners,46.0,home,0.0,0.0,False,-1.0
2022-12-23,Kent State Golden Flashes,47.0,away,0.0,0.0,True,1.0
2022-12-23,California Baptist Lancers,72.0,home,0.0,0.0,False,-2.0
2022-12-23,Portland State Vikings,74.0,away,0.0,0.0,True,2.0
2022-12-23,Stanford Cardinal,75.0,home,0.0,0.0,True,13.0
2022-12-23,Loyola Chicago Ramblers,62.0,away,0.0,0.0,False,-13.0
2022-12-23,BYU Cougars,63.0,home,0.0,0.0,True,6.0
2022-12-23,Weber State Wildcats,57.0,away,0.0,0.0,False,-6.0
2022-12-23,Washington State Cougars,66.0,home,0.0,0.0,True,2.0
2022-12-23,George Washington Revolutionaries,64.0,away,0.0,0.0,False,-2.0
2022-12-23,San Francisco Dons,85.0,home,0.0,0.0,True,32.0
2022-12-23,Hartford Hawks,53.0,away,0.0,0.0,False,-32.0
2022-12-23,UNLV Rebels,74.0,home,0.0,0.0,True,11.0
2022-12-23,Southern Miss Golden Eagles,63.0,away,0.0,0.0,False,-11.0
2022-12-23,Hawai'i Rainbow Warriors,76.0,home,0.0,0.0,True,6.0
2022-12-23,Pepperdine Waves,70.0,away,0.0,0.0,False,-6.0
2022-12-25,George Washington Revolutionaries,67.0,home,0.0,0.0,False,-18.0
2022-12-25,Seattle U Redhawks,85.0,away,0.0,0.0,True,18.0
2022-12-25,Creighton Bluejays,80.0,home,0.0,0.0,True,15.0
2022-12-25,DePaul Blue Demons,65.0,away,0.0,0.0,False,-15.0
2022-12-25,Washington State Cougars,73.0,home,0.0,0.0,False,-9.0
2022-12-25,Utah State Aggies,82.0,away,0.0,0.0,True,9.0
2022-12-25,Pepperdine Waves,66.0,home,0.0,0.0,False,-10.0
2022-12-25,Iona Gaels,76.0,away,0.0,0.0,True,10.0
2022-12-26,Hawai'i Rainbow Warriors,58.0,home,0.0,0.0,True,1.0
2022-12-26,SMU Mustangs,57.0,away,0.0,0.0,False,-1.0
2022-12-18,Arizona Wildcats,75.0,home,0.0,0.0,True,5.0
2022-12-18,Tennessee Volunteers,70.0,away,0.0,0.0,False,-5.0
2022-12-17,Northern Iowa Panthers,83.0,home,0.0,0.0,True,17.0
2022-12-17,Towson Tigers,66.0,away,0.0,0.0,False,-17.0
2022-12-17,IU Indianapolis Jaguars,59.0,home,0.0,0.0,False,-11.0
2022-12-17,Eastern Illinois Panthers,70.0,away,0.0,0.0,True,11.0
2022-12-17,UCF Knights,66.0,home,0.0,0.0,False,-2.0
2022-12-17,Missouri Tigers,68.0,away,0.0,0.0,True,2.0
2022-12-18,Butler Bulldogs,46.0,home,0.0,0.0,False,-22.0
2022-12-18,UConn Huskies,68.0,away,0.0,0.0,True,22.0
2022-12-17,Seton Hall Pirates,67.0,home,0.0,0.0,False,-4.0
2022-12-17,Providence Friars,71.0,away,0.0,0.0,True,4.0
2022-12-17,The Citadel Bulldogs,70.0,home,0.0,0.0,False,-5.0
2022-12-17,Longwood Lancers,75.0,away,0.0,0.0,True,5.0
2022-12-17,Virginia Cavaliers,61.0,home,0.0,0.0,False,-8.0
2022-12-17,Houston Cougars,69.0,away,0.0,0.0,True,8.0
2022-12-17,Virginia Tech Hokies,74.0,home,0.0,0.0,True,26.0
2022-12-17,Grambling Tigers,48.0,away,0.0,0.0,False,-26.0
2022-12-17,Arkansas Razorbacks,76.0,home,0.0,0.0,True,19.0
2022-12-17,Bradley Braves,57.0,away,0.0,0.0,False,-19.0
2022-12-17,Rutgers Scarlet Knights,81.0,home,0.0,0.0,True,24.0
2022-12-17,Wake Forest Demon Deacons,57.0,away,0.0,0.0,False,-24.0
2022-12-17,Mississippi State Bulldogs,68.0,home,0.0,0.0,True,2.0
2022-12-17,Nicholls Colonels,66.0,away,0.0,0.0,False,-2.0
2022-12-17,Miami Hurricanes,91.0,home,0.0,0.0,True,15.0
2022-12-17,Saint Francis Red Flash,76.0,away,0.0,0.0,False,-15.0
2022-12-17,Alabama Crimson Tide,90.0,home,0.0,0.0,False,-10.0
2022-12-17,Gonzaga Bulldogs,100.0,away,0.0,0.0,True,10.0
2022-12-17,Prairie View A&M Panthers,76.0,home,0.0,0.0,False,-5.0
2022-12-17,Montana Grizzlies,81.0,away,0.0,0.0,True,5.0
2022-12-17,Illinois Fighting Illini,68.0,home,0.0,0.0,True,21.0
2022-12-17,Alabama A&M Bulldogs,47.0,away,0.0,0.0,False,-21.0
2022-12-17,Kansas Jayhawks,84.0,home,0.0,0.0,True,22.0
2022-12-17,Indiana Hoosiers,62.0,away,0.0,0.0,False,-22.0
2022-12-17,Bryant Bulldogs,62.0,home,0.0,0.0,False,-20.0
2022-12-17,Liberty Flames,82.0,away,0.0,0.0,True,20.0
2022-12-17,Kennesaw State Owls,79.0,home,0.0,0.0,True,24.0
2022-12-17,Georgia College Bobcats,55.0,away,0.0,0.0,False,-24.0
2022-12-17,Pittsburgh Panthers,82.0,home,0.0,0.0,True,26.0
2022-12-17,North Florida Ospreys,56.0,away,0.0,0.0,False,-26.0
2022-12-17,Ohio Bobcats,85.0,home,0.0,0.0,True,19.0
2022-12-17,Stetson Hatters,66.0,away,0.0,0.0,False,-19.0
2022-12-17,Eastern Kentucky Colonels,67.0,home,0.0,0.0,True,2.0
2022-12-17,Radford Highlanders,65.0,away,0.0,0.0,False,-2.0
2022-12-17,Jacksonville State Gamecocks,72.0,home,0.0,0.0,True,10.0
2022-12-17,Little Rock Trojans,62.0,away,0.0,0.0,False,-10.0
2022-12-17,Gardner-Webb Runnin' Bulldogs,72.0,home,0.0,0.0,True,2.0
2022-12-17,North Carolina Central Eagles,70.0,away,0.0,0.0,False,-2.0
2022-12-17,Drexel Dragons,85.0,home,0.0,0.0,True,33.0
2022-12-17,Delaware State Hornets,52.0,away,0.0,0.0,False,-33.0
2022-12-17,Florida Atlantic Owls,79.0,home,0.0,0.0,True,26.0
2022-12-17,Florida International Panthers,53.0,away,0.0,0.0,False,-26.0
2022-12-17,Cincinnati Bearcats,78.0,home,0.0,0.0,True,18.0
2022-12-17,La Salle Explorers,60.0,away,0.0,0.0,False,-18.0
2022-12-17,Northwestern Wildcats,83.0,home,0.0,0.0,True,38.0
2022-12-17,DePaul Blue Demons,45.0,away,0.0,0.0,False,-38.0
2022-12-17,SE Louisiana Lions,71.0,home,0.0,0.0,False,-6.0
2022-12-17,Troy Trojans,77.0,away,0.0,0.0,True,6.0
2022-12-17,Wofford Terriers,107.0,home,0.0,0.0,True,42.0
2022-12-17,Montreat Cavaliers,65.0,away,0.0,0.0,False,-42.0
2022-12-17,Arkansas-Pine Bluff Golden Lions,104.0,home,0.0,0.0,True,54.0
2022-12-17,Ecclesia Royals,50.0,away,0.0,0.0,False,-54.0
2022-12-17,Lindenwood Lions,77.0,home,0.0,0.0,True,35.0
2022-12-17,Knox Prairie Fire,42.0,away,0.0,0.0,False,-35.0
2022-12-17,Binghamton Bearcats,86.0,home,0.0,0.0,True,28.0
2022-12-17,SUNY-Oneonta Red Dragons,58.0,away,0.0,0.0,False,-28.0
2022-12-17,Georgia Tech Yellow Jackets,96.0,home,0.0,0.0,True,36.0
2022-12-17,Alabama State Hornets,60.0,away,0.0,0.0,False,-36.0
2022-12-17,Mercer Bears,79.0,home,0.0,0.0,True,27.0
2022-12-17,Morehead State Eagles,52.0,away,0.0,0.0,False,-27.0
2022-12-17,Bowling Green Falcons,67.0,home,0.0,0.0,False,-8.0
2022-12-17,UT Martin Skyhawks,75.0,away,0.0,0.0,True,8.0
2022-12-17,Louisville Cardinals,61.0,home,0.0,0.0,True,6.0
2022-12-17,Florida A&M Rattlers,55.0,away,0.0,0.0,False,-6.0
2022-12-17,Duquesne Dukes,92.0,home,0.0,0.0,True,6.0
2022-12-17,Indiana State Sycamores,86.0,away,0.0,0.0,False,-6.0
2022-12-17,South Carolina Gamecocks,56.0,home,0.0,0.0,False,-8.0
2022-12-17,East Carolina Pirates,64.0,away,0.0,0.0,True,8.0
2022-12-17,Monmouth Hawks,46.0,home,0.0,0.0,False,-34.0
2022-12-17,Charlotte 49ers,80.0,away,0.0,0.0,True,34.0
2022-12-17,Florida State Seminoles,79.0,home,0.0,0.0,False,-14.0
2022-12-17,St. John's Red Storm,93.0,away,0.0,0.0,True,14.0
2022-12-17,Texas State Bobcats,62.0,home,0.0,0.0,False,-7.0
2022-12-17,Sam Houston Bearkats,69.0,away,0.0,0.0,True,7.0
2022-12-17,South Carolina State Bulldogs,62.0,home,0.0,0.0,True,1.0
2022-12-17,Samford Bulldogs,61.0,away,0.0,0.0,False,-1.0
2022-12-17,Wright State Raiders,111.0,home,0.0,0.0,True,52.0
2022-12-17,Northwestern Ohio Racers,59.0,away,0.0,0.0,False,-52.0
2022-12-17,Tennessee State Tigers,99.0,home,0.0,0.0,True,21.0
2022-12-17,Bryan (TN) Lions,78.0,away,0.0,0.0,False,-21.0
2022-12-17,Oklahoma Sooners,87.0,home,0.0,0.0,True,21.0
2022-12-17,Central Arkansas Bears,66.0,away,0.0,0.0,False,-21.0
2022-12-17,Southern Utah Thunderbirds,106.0,home,0.0,0.0,True,5.0
2022-12-17,Northern Arizona Lumberjacks,101.0,away,0.0,0.0,False,-5.0
2022-12-17,UL Monroe Warhawks,83.0,home,0.0,0.0,True,24.0
2022-12-17,Lamar Cardinals,59.0,away,0.0,0.0,False,-24.0
2022-12-17,Georgia Southern Eagles,54.0,home,0.0,0.0,True,1.0
2022-12-17,Campbell Fighting Camels,53.0,away,0.0,0.0,False,-1.0
2022-12-17,Marshall Thundering Herd,100.0,home,0.0,0.0,True,15.0
2022-12-17,Toledo Rockets,85.0,away,0.0,0.0,False,-15.0
2022-12-17,Massachusetts Minutemen,44.0,home,0.0,0.0,False,-18.0
2022-12-17,North Texas Mean Green,62.0,away,0.0,0.0,True,18.0
2022-12-17,Syracuse Orange,78.0,home,0.0,0.0,True,15.0
2022-12-17,Cornell Big Red,63.0,away,0.0,0.0,False,-15.0
2022-12-17,North Carolina Tar Heels,89.0,home,0.0,0.0,True,5.0
2022-12-17,Ohio State Buckeyes,84.0,away,0.0,0.0,False,-5.0
2022-12-17,Rice Owls,110.0,home,0.0,0.0,True,37.0
2022-12-17,Northwestern State Demons,73.0,away,0.0,0.0,False,-37.0
2022-12-17,Ball State Cardinals,83.0,home,0.0,0.0,True,14.0
2022-12-17,Illinois State Redbirds,69.0,away,0.0,0.0,False,-14.0
2022-12-17,George Mason Patriots,62.0,home,0.0,0.0,True,6.0
2022-12-17,Tulane Green Wave,56.0,away,0.0,0.0,False,-6.0
2022-12-17,Maryland Eastern Shore Hawks,95.0,home,0.0,0.0,True,40.0
2022-12-17,Clarks Summit Defenders,55.0,away,0.0,0.0,False,-40.0
2022-12-17,Texas Tech Red Raiders,102.0,home,0.0,0.0,True,50.0
2022-12-17,Jackson State Tigers,52.0,away,0.0,0.0,False,-50.0
2022-12-17,Jacksonville Dolphins,72.0,home,0.0,0.0,True,9.0
2022-12-17,Charleston Southern Buccaneers,63.0,away,0.0,0.0,False,-9.0
2022-12-17,Hartford Hawks,51.0,home,0.0,0.0,False,-16.0
2022-12-17,St. Francis Brooklyn Terriers,67.0,away,0.0,0.0,True,16.0
2022-12-17,App State Mountaineers,100.0,home,0.0,0.0,True,68.0
2022-12-17,Regent Royals,32.0,away,0.0,0.0,False,-68.0
2022-12-17,Tennessee Tech Golden Eagles,65.0,home,0.0,0.0,False,-10.0
2022-12-17,Western Carolina Catamounts,75.0,away,0.0,0.0,True,10.0
2022-12-17,East Tennessee State Buccaneers,73.0,home,0.0,0.0,False,-1.0
2022-12-17,UNC Asheville Bulldogs,74.0,away,0.0,0.0,True,1.0
2022-12-17,VCU Rams,90.0,home,0.0,0.0,True,27.0
2022-12-17,Northern Illinois Huskies,63.0,away,0.0,0.0,False,-27.0
2022-12-17,Eastern Washington Eagles,79.0,home,0.0,0.0,True,11.0
2022-12-17,UC Davis Aggies,68.0,away,0.0,0.0,False,-11.0
2022-12-17,Norfolk State Spartans,78.0,home,0.0,0.0,True,12.0
2022-12-17,Hampton Pirates,66.0,away,0.0,0.0,False,-12.0
2022-12-17,Bellarmine Knights,67.0,home,0.0,0.0,False,-4.0
2022-12-17,Miami (OH) RedHawks,71.0,away,0.0,0.0,True,4.0
2022-12-17,Michigan Wolverines,83.0,home,0.0,0.0,True,8.0
2022-12-17,Lipscomb Bisons,75.0,away,0.0,0.0,False,-8.0
2022-12-17,Saint Joseph's Hawks,64.0,home,0.0,0.0,False,-7.0
2022-12-17,Villanova Wildcats,71.0,away,0.0,0.0,True,7.0
2022-12-17,Ole Miss Rebels,63.0,home,0.0,0.0,True,8.0
2022-12-17,Temple Owls,55.0,away,0.0,0.0,False,-8.0
2022-12-17,BYU Cougars,75.0,home,0.0,0.0,True,9.0
2022-12-17,Utah Utes,66.0,away,0.0,0.0,False,-9.0
2022-12-17,UC San Diego Tritons,91.0,home,0.0,0.0,True,36.0
2022-12-17,Occidental Tigers,55.0,away,0.0,0.0,False,-36.0
2022-12-17,Kentucky Wildcats,53.0,home,0.0,0.0,False,-10.0
2022-12-17,UCLA Bruins,63.0,away,0.0,0.0,True,10.0
2022-12-17,Furman Paladins,72.0,home,0.0,0.0,True,2.0
2022-12-17,Stephen F. Austin Lumberjacks,70.0,away,0.0,0.0,False,-2.0
2022-12-17,Montana State Bobcats,144.0,home,0.0,0.0,True,85.0
2022-12-17,Northwest Indian RedHawks,59.0,away,0.0,0.0,False,-85.0
2022-12-17,UNLV Rebels,73.0,home,0.0,0.0,False,-2.0
2022-12-17,San Francisco Dons,75.0,away,0.0,0.0,True,2.0
2022-12-17,Purdue Boilermakers,69.0,home,0.0,0.0,True,8.0
2022-12-17,Davidson Wildcats,61.0,away,0.0,0.0,False,-8.0
2022-12-18,Fresno State Bulldogs,53.0,home,0.0,0.0,False,-6.0
2022-12-18,Sacramento State Hornets,59.0,away,0.0,0.0,True,6.0
2022-12-17,North Carolina A&T Aggies,67.0,home,0.0,0.0,True,1.0
2022-12-17,Texas Southern Tigers,66.0,away,0.0,0.0,False,-1.0
2022-12-18,Lehigh Mountain Hawks,94.0,home,0.0,0.0,True,58.0
2022-12-18,St. Elizabeth Eagles,36.0,away,0.0,0.0,False,-58.0
2022-12-18,Pacific Tigers,59.0,home,0.0,0.0,True,1.0
2022-12-18,San José State Spartans,58.0,away,0.0,0.0,False,-1.0
2022-12-18,LSU Tigers,89.0,home,0.0,0.0,True,8.0
2022-12-18,Winthrop Eagles,81.0,away,0.0,0.0,False,-8.0
2022-12-18,Memphis Tigers,83.0,home,0.0,0.0,True,4.0
2022-12-18,Texas A&M Aggies,79.0,away,0.0,0.0,False,-4.0
2022-12-18,Clemson Tigers,85.0,home,0.0,0.0,True,28.0
2022-12-18,Richmond Spiders,57.0,away,0.0,0.0,False,-28.0
2022-12-18,UTEP Miners,60.0,home,0.0,0.0,True,5.0
2022-12-18,Louisiana Tech Bulldogs,55.0,away,0.0,0.0,False,-5.0
2022-12-18,Grand Canyon Lopes,83.0,home,0.0,0.0,True,10.0
2022-12-18,Pepperdine Waves,73.0,away,0.0,0.0,False,-10.0
2022-12-18,Oregon Ducks,78.0,home,0.0,0.0,True,22.0
2022-12-18,Portland Pilots,56.0,away,0.0,0.0,False,-22.0
2022-12-18,Kansas State Wildcats,71.0,home,0.0,0.0,True,15.0
2022-12-18,Nebraska Cornhuskers,56.0,away,0.0,0.0,False,-15.0
2022-12-18,Iowa Hawkeyes,106.0,home,0.0,0.0,True,31.0
2022-12-18,Southeast Missouri State Redhawks,75.0,away,0.0,0.0,False,-31.0
2022-12-18,Dayton Flyers,66.0,home,0.0,0.0,True,17.0
2022-12-18,Wyoming Cowboys,49.0,away,0.0,0.0,False,-17.0
2022-12-18,Cal State Bakersfield Roadrunners,59.0,home,0.0,0.0,False,-6.0
2022-12-18,Abilene Christian Wildcats,65.0,away,0.0,0.0,True,6.0
2022-12-18,Saint Louis Billikens,83.0,home,0.0,0.0,True,8.0
2022-12-18,Drake Bulldogs,75.0,away,0.0,0.0,False,-8.0
2022-12-18,Wichita State Shockers,49.0,home,0.0,0.0,False,-10.0
2022-12-18,Oklahoma State Cowboys,59.0,away,0.0,0.0,True,10.0
2022-12-18,Utah Tech Trailblazers,100.0,home,0.0,0.0,True,42.0
2022-12-18,Master's University Mustangs,58.0,away,0.0,0.0,False,-42.0
2022-12-18,Washington Huskies,90.0,home,0.0,0.0,True,35.0
2022-12-18,Idaho State Bengals,55.0,away,0.0,0.0,False,-35.0
2022-12-18,Portland State Vikings,73.0,home,0.0,0.0,False,-12.0
2022-12-18,UC Santa Barbara Gauchos,85.0,away,0.0,0.0,True,12.0
2022-12-18,Vanderbilt Commodores,66.0,home,0.0,0.0,False,-4.0
2022-12-18,NC State Wolfpack,70.0,away,0.0,0.0,True,4.0
2022-12-28,Texas Longhorns,97.0,home,0.0,0.0,True,25.0
2022-12-28,East Texas A&M Lions,72.0,away,0.0,0.0,False,-25.0
2022-12-28,NJIT Highlanders,79.0,home,0.0,0.0,True,28.0
2022-12-28,St. Elizabeth Eagles,51.0,away,0.0,0.0,False,-28.0
2022-12-28,Texas A&M Aggies,64.0,home,0.0,0.0,True,12.0
2022-12-28,Northwestern State Demons,52.0,away,0.0,0.0,False,-12.0
2022-12-28,Notre Dame Fighting Irish,59.0,home,0.0,0.0,True,16.0
2022-12-28,Jacksonville Dolphins,43.0,away,0.0,0.0,False,-16.0
2022-12-28,Marquette Golden Eagles,83.0,home,0.0,0.0,True,14.0
2022-12-28,Seton Hall Pirates,69.0,away,0.0,0.0,False,-14.0
2022-12-28,Texas Tech Red Raiders,110.0,home,0.0,0.0,True,39.0
2022-12-28,South Carolina State Bulldogs,71.0,away,0.0,0.0,False,-39.0
2022-12-28,Jacksonville State Gamecocks,78.0,home,0.0,0.0,True,5.0
2022-12-28,Georgia Southwestern Hurricanes,73.0,away,0.0,0.0,False,-5.0
2022-12-22,Utah Utes,71.0,home,0.0,0.0,False,-4.0
2022-12-22,TCU Horned Frogs,75.0,away,0.0,0.0,True,4.0
2022-12-21,Boston College Eagles,70.0,home,0.0,0.0,True,5.0
2022-12-21,Virginia Tech Hokies,65.0,away,0.0,0.0,False,-5.0
2022-12-22,Houston Cougars,83.0,home,0.0,0.0,True,39.0
2022-12-22,McNeese Cowboys,44.0,away,0.0,0.0,False,-39.0
2022-12-22,Purdue Boilermakers,74.0,home,0.0,0.0,True,21.0
2022-12-22,New Orleans Privateers,53.0,away,0.0,0.0,False,-21.0
2022-12-21,Coppin State Eagles,107.0,home,0.0,0.0,True,7.0
2022-12-21,James Madison Dukes,100.0,away,0.0,0.0,False,-7.0
2022-12-22,Kentucky Wildcats,88.0,home,0.0,0.0,True,20.0
2022-12-22,Florida A&M Rattlers,68.0,away,0.0,0.0,False,-20.0
2022-12-21,Tennessee Volunteers,86.0,home,0.0,0.0,True,42.0
2022-12-21,Austin Peay Governors,44.0,away,0.0,0.0,False,-42.0
2022-12-21,Davidson Wildcats,70.0,home,0.0,0.0,False,-3.0
2022-12-21,Northeastern Huskies,73.0,away,0.0,0.0,True,3.0
2022-12-21,St. Thomas-Minnesota Tommies,78.0,home,0.0,0.0,True,10.0
2022-12-21,North Dakota State Bison,68.0,away,0.0,0.0,False,-10.0
2022-12-22,Arkansas Razorbacks,85.0,home,0.0,0.0,True,34.0
2022-12-22,UNC Asheville Bulldogs,51.0,away,0.0,0.0,False,-34.0
2022-12-21,Georgia State Panthers,91.0,home,0.0,0.0,True,39.0
2022-12-21,Toccoa Falls Eagles,52.0,away,0.0,0.0,False,-39.0
2022-12-21,Western Michigan Broncos,61.0,home,0.0,0.0,True,20.0
2022-12-21,Siena Heights Saints,41.0,away,0.0,0.0,False,-20.0
2022-12-21,Liberty Flames,88.0,home,0.0,0.0,True,38.0
2022-12-21,Mid-Atlantic Christian Mustangs,50.0,away,0.0,0.0,False,-38.0
2022-12-21,Valparaiso Beacons,77.0,home,0.0,0.0,True,10.0
2022-12-21,Stonehill Skyhawks,67.0,away,0.0,0.0,False,-10.0
2022-12-21,UCLA Bruins,81.0,home,0.0,0.0,True,27.0
2022-12-21,UC Davis Aggies,54.0,away,0.0,0.0,False,-27.0
2022-12-22,San Francisco Dons,97.0,home,0.0,0.0,True,37.0
2022-12-22,Arizona State Sun Devils,60.0,away,0.0,0.0,False,-37.0
2022-12-21,Morehead State Eagles,66.0,home,0.0,0.0,True,16.0
2022-12-21,Alice Lloyd College Eagles,50.0,away,0.0,0.0,False,-16.0
2022-12-22,Washington Huskies,61.0,home,0.0,0.0,False,-23.0
2022-12-22,Auburn Tigers,84.0,away,0.0,0.0,True,23.0
2022-12-21,South Alabama Jaguars,71.0,home,0.0,0.0,True,5.0
2022-12-21,Jacksonville State Gamecocks,66.0,away,0.0,0.0,False,-5.0
2022-12-21,Louisiana Tech Bulldogs,108.0,home,0.0,0.0,True,56.0
2022-12-21,Jarvis Christian Bulldogs,52.0,away,0.0,0.0,False,-56.0
2022-12-21,William & Mary Tribe,90.0,home,0.0,0.0,True,34.0
2022-12-21,Randolph College Wildcats,56.0,away,0.0,0.0,False,-34.0
2022-12-21,Campbell Fighting Camels,66.0,home,0.0,0.0,False,-8.0
2022-12-21,UNC Wilmington Seahawks,74.0,away,0.0,0.0,True,8.0
2022-12-21,Duquesne Dukes,74.0,home,0.0,0.0,True,17.0
2022-12-21,Winthrop Eagles,57.0,away,0.0,0.0,False,-17.0
2022-12-21,Kansas State Wildcats,73.0,home,0.0,0.0,True,8.0
2022-12-21,Radford Highlanders,65.0,away,0.0,0.0,False,-8.0
2022-12-21,La Salle Explorers,65.0,home,0.0,0.0,False,-25.0
2022-12-21,Lafayette Leopards,90.0,away,0.0,0.0,True,25.0
2022-12-21,Georgia Bulldogs,72.0,home,0.0,0.0,True,7.0
2022-12-21,Chattanooga Mocs,65.0,away,0.0,0.0,False,-7.0
2022-12-21,Drake Bulldogs,124.0,home,0.0,0.0,True,76.0
2022-12-21,St. Ambrose Fighting Bees,48.0,away,0.0,0.0,False,-76.0
2022-12-21,Nevada Wolf Pack,78.0,home,0.0,0.0,True,12.0
2022-12-21,Norfolk State Spartans,66.0,away,0.0,0.0,False,-12.0
2022-12-21,North Alabama Lions,83.0,home,0.0,0.0,True,38.0
2022-12-21,Williams Baptist Eagles,45.0,away,0.0,0.0,False,-38.0
2022-12-21,Howard Bison,63.0,home,0.0,0.0,True,1.0
2022-12-21,Mount St. Mary's Mountaineers,62.0,away,0.0,0.0,False,-1.0
2022-12-21,Texas State Bobcats,87.0,home,0.0,0.0,True,15.0
2022-12-21,Science & Arts (OK) Drovers,72.0,away,0.0,0.0,False,-15.0
2022-12-21,Villanova Wildcats,78.0,home,0.0,0.0,True,15.0
2022-12-21,St. John's Red Storm,63.0,away,0.0,0.0,False,-15.0
2022-12-21,Texas Tech Red Raiders,111.0,home,0.0,0.0,True,44.0
2022-12-21,Houston Christian Huskies,67.0,away,0.0,0.0,False,-44.0
2022-12-21,Iowa Hawkeyes,83.0,home,0.0,0.0,False,-9.0
2022-12-21,Eastern Illinois Panthers,92.0,away,0.0,0.0,True,9.0
2022-12-21,East Carolina Pirates,60.0,home,0.0,0.0,True,11.0
2022-12-21,High Point Panthers,49.0,away,0.0,0.0,False,-11.0
2022-12-21,UMass Lowell River Hawks,68.0,home,0.0,0.0,True,8.0
2022-12-21,Boston University Terriers,60.0,away,0.0,0.0,False,-8.0
2022-12-21,Old Dominion Monarchs,78.0,home,0.0,0.0,True,1.0
2022-12-21,George Mason Patriots,77.0,away,0.0,0.0,False,-1.0
2022-12-21,Michigan State Spartans,67.0,home,0.0,0.0,True,13.0
2022-12-21,Oakland Golden Grizzlies,54.0,away,0.0,0.0,False,-13.0
2022-12-21,Buffalo Bulls,129.0,home,0.0,0.0,True,67.0
2022-12-21,SUNY-Canton Roos,62.0,away,0.0,0.0,False,-67.0
2022-12-21,UC Santa Barbara Gauchos,61.0,home,0.0,0.0,True,11.0
2022-12-21,App State Mountaineers,50.0,away,0.0,0.0,False,-11.0
2022-12-22,Delaware Blue Hens,76.0,home,0.0,0.0,False,-19.0
2022-12-22,Ohio Bobcats,95.0,away,0.0,0.0,True,19.0
2022-12-22,Abilene Christian Wildcats,113.0,home,0.0,0.0,True,61.0
2022-12-22,Howard Payne Yellow Jackets,52.0,away,0.0,0.0,False,-61.0
2022-12-22,Troy Trojans,79.0,home,0.0,0.0,False,-3.0
2022-12-22,Mercer Bears,82.0,away,0.0,0.0,True,3.0
2022-12-22,Florida Atlantic Owls,67.0,home,0.0,0.0,True,15.0
2022-12-22,Northern Kentucky Norse,52.0,away,0.0,0.0,False,-15.0
